
,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,2_0,2_1,2_2,2_3,2_4,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,5_0,5_1,5_2,5_3,5_4,5_5,6_0,6_1,6_2,6_3,6_4,6_5,6_6,7_0,7_1,7_2,7_3,7_4,8_0,8_1,8_2,8_3,8_4,8_5,8_6,8_7,9_0,9_1,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_9,10_0,10_1,10_2,10_3,10_4,10_5,10_6,10_7,10_8,10_9,11_0,11_1,11_2,11_3,11_4,12_0,12_1,12_2,12_3,12_4,13_0,13_1,13_2,13_3,13_4,14_0,14_1,14_2,14_3,14_4,14_5,14_6,14_7,14_8,14_9,14_10,15_0,15_1,15_2,15_3,15_4,15_5,15_6,15_7,15_8,15_9,15_10,15_11,15_12,15_13,15_14,15_15,15_16,15_17,16_0,16_1,16_2,16_3,16_4,16_5,16_6,16_7,16_8,16_9,16_10,16_11,16_12,16_13,16_14,16_15,16_16,16_17,17_0,17_1,17_2,17_3,17_4,17_5,17_6,17_7,17_8,17_9,17_10,17_11,17_12,17_13,17_14,17_15,17_16,17_17,17_18,17_19,18_0,18_1,18_2,18_3,18_4,18_5,18_6,19_0,19_1,19_2,19_3,19_4,19_5,19_6,19_7
10,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,,TOTAL FAILED,"=COUNTIF(B13:HC13,""FAILED"")",TOTAL PASSED,"=COUNTIF(B13:HC13,""PASSED"")"
11,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,,TOTAL FAILED,"=COUNTIF(B14:HC14,""FAILED"")",TOTAL PASSED,"=COUNTIF(B14:HC14,""PASSED"")"
12,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,,TOTAL FAILED,"=COUNTIF(B15:HC15,""FAILED"")",TOTAL PASSED,"=COUNTIF(B15:HC15,""PASSED"")"
13,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,,TOTAL FAILED,"=COUNTIF(B16:HC16,""FAILED"")",TOTAL PASSED,"=COUNTIF(B16:HC16,""PASSED"")"
14,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,,TOTAL FAILED,"=COUNTIF(B17:HC17,""FAILED"")",TOTAL PASSED,"=COUNTIF(B17:HC17,""PASSED"")"
15,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,,TOTAL FAILED,"=COUNTIF(B18:HC18,""FAILED"")",TOTAL PASSED,"=COUNTIF(B18:HC18,""PASSED"")"
16,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,,TOTAL FAILED,"=COUNTIF(B19:HC19,""FAILED"")",TOTAL PASSED,"=COUNTIF(B19:HC19,""PASSED"")"
17,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,,TOTAL FAILED,"=COUNTIF(B20:HC20,""FAILED"")",TOTAL PASSED,"=COUNTIF(B20:HC20,""PASSED"")"
18,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,,TOTAL FAILED,"=COUNTIF(B21:HC21,""FAILED"")",TOTAL PASSED,"=COUNTIF(B21:HC21,""PASSED"")"
19,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,FAILED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,FAILED,PASSED,PASSED,PASSED,FAILED,PASSED,FAILED,PASSED,FAILED,FAILED,PASSED,PASSED,PASSED,FAILED,FAILED,FAILED,PASSED,PASSED,PASSED,PASSED,PASSED,PASSED,,TOTAL FAILED,"=COUNTIF(B22:HC22,""FAILED"")",TOTAL PASSED,"=COUNTIF(B22:HC22,""PASSED"")"
